Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,WatchoutWearables,2,157,02-Jan-23,10-Mar-23,03-Jan-23,A Bigger Vision,Rahul Dua,Electronics,Smart watches,2021,2,2,0,0,Young,Thane,Maharashtra,0,25,0,0,0,no,0,no,funded,200,5,4000,Yes,Yes,100,10,100,0,1000,2,no,No,0,0,0,0,50,5,50,50,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,SoupX,2,158,02-Jan-23,10-Mar-23,03-Jan-23,A Bigger Vision,Rahul Dua,Food,Soup based meals,0,2,2,0,0,Young,Delhi,Delhi,0,0,45,0,0,yes,0,no,funded,75,6,1250,Yes,Yes,50,18,25,0,277.7777778,1,no,No,0,0,0,0,50,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,ATMOSPHERE,3,159,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Rahul Dua,Food,Varieties of kombucha,0,2,0,2,0,Young,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,75,3,2500,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Stage,3,160,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Rahul Dua,Entertainment,Web series and movies in Indian languages,0,3,3,0,0,Young,"Bhiwani,Barnagar","Haryana,Madhya Pradesh",0,0,0,0,0,no,0,no,funded,300,1,30000,Yes,Yes,150,0.6,150,0,25000,3,no,No,0,50,0.2,50,0,0,0,0,0,0,50,0.2,50,50,0.2,50,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Girgit,3,161,02-Jan-23,10-Mar-23,04-Jan-23,Thrilling and Thunderous Pitches,Rahul Dua,Beauty/Fashion,color-changing clothing products,0,2,1,1,1,Young,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,20,10,200,Yes,Yes,20,20,0,0,100,1,no,No,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,GearHeadMotors,4,162,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Rahul Dua,Vehicles/Electrical Vehicles,Electric vehicles bikes,0,2,2,0,0,Young,Hyderabad,Telangana,0,0,0,0,0,no,0,no,funded,75,2,3750,Yes,Yes,100,6.67,0,0,1499.250375,2,no,No,0,0,0,0,0,0,0,0,0,0,50,3.335,0,50,3.335,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,PatilKaki,4,163,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Rahul Dua,Food,Homemade snacks,2020,3,2,1,0,Young,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,40,2.5,1600,Yes,Yes,40,4,0,0,1000,2,no,No,0,0,0,0,0,0,0,20,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Brandsdaddy,4,164,02-Jan-23,10-Mar-23,05-Jan-23,Ideas Meets Opportunity,Rahul Dua,Manufacturing,Auto Fire Extinguisher,0,2,1,1,1,Middle,Mumbai,Maharashtra,0,12,60,0,0,no,0,no,funded,70,5,1400,Yes,Yes,35,5,35,0,700,1,no,No,0,35,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Winston,5,165,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Techno beauty products at home,0,2,1,1,1,Middle,Faridabad,Haryana,0,46,0,0,0,no,0,no,funded,100,4,2500,Yes,Yes,100,10,0,0,1000,2,no,No,0,0,0,0,50,5,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Flatheads,5,166,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Shoes Sneakers Loafers,2019,1,1,0,0,Middle,Bangalore,Karnataka,0,0,0,0,0,yes,0,no,funded,75,3,2500,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,OrganicSmokes,5,167,02-Jan-23,10-Mar-23,06-Jan-23,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Organic Cigarettes Cigarillos Smokes,0,3,3,0,0,Middle,Delhi,Delhi,0,40,0,0,0,no,0,no,funded,100,1,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,TeaFit,6,168,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Rahul Dua,Liquor/Beverages,Refreshing beverages,0,3,2,1,0,Young,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,50,3,1666.666667,Yes,Yes,50,8,0,0,625,4,no,No,0,0,0,0,12.5,2,0,12.5,2,0,12.5,2,0,12.5,2,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Haqdarshak,6,169,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Rahul Dua,Services,Platform to know about welfare schemes for MSMEs,0,2,1,1,0,Middle,Shimla,Himachal Pradesh,0,0,0,0,0,no,0,no,funded,100,0.5,20000,Yes,Yes,100,2,0,0,5000,3,no,No,0,33.33,0.666,0,0,0,0,0,0,0,33.33,0.666,0,33.33,0.666,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Bhaskar'sPuranpoliGhar,6,170,02-Jan-23,10-Mar-23,09-Jan-23,Determined Entrepreneurs,Rahul Dua,Food,Varieties of Puranpoli snacks,0,3,3,0,0,Middle,Thane,Maharashtra,0,0,0,0,0,no,0,no,funded,75,1,7500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,GunjanAppsStudios,7,171,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Rahul Dua,Technology/Software,CHILDREN'S PLAYFUL LEARNING PARTNER,0,2,1,1,1,Middle,Kolkata,West Bengal,2400,0,0,0,0,no,0,no,funded,250,1,25000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,TheSimplySalad,7,172,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Rahul Dua,Food,Freshly chopped salads,0,2,1,1,0,Young,Ahmedabad,Gujarat,0,0,0,0,0,no,0,no,funded,30,10,300,Yes,Yes,30,10,0,0,300,2,no,No,0,0,0,0,15,5,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,AyuSynk,7,173,02-Jan-23,10-Mar-23,10-Jan-23,Shaandar Businesses,Rahul Dua,Medical/Health,Digital Stethoscopes,0,3,3,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,100,1.5,6666.666667,Yes,Yes,50,3.5,50,10,1428.571429,1,no,No,0,50,3.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,AtypicalAdvantage,8,174,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Rahul Dua,Technology/Software,Platform for persons with disabilities,0,1,1,0,0,Middle,Jamshedpur,Jharkhand,0,0,0,0,0,no,0,no,funded,30,1,3000,Yes,Yes,30,3,0,0,1000,2,no,No,0,15,1.5,0,0,0,0,0,0,0,15,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,HouseOfChikankari,8,175,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Rahul Dua,Beauty/Fashion,HANDMADE BY ARTISANS OF LUCKNOW,2020,2,0,2,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,75,1,7500,Yes,Yes,75,3.75,0,0,2000,2,no,No,0,0,0,0,0,0,0,0,0,0,37.5,1.875,0,37.5,1.875,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,MagicOfMemories,8,176,02-Jan-23,10-Mar-23,11-Jan-23,Investment with Intent,Rahul Dua,Beauty/Fashion,DNA Jewllery,0,1,0,1,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,25,5,500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Paradyes,9,177,02-Jan-23,10-Mar-23,12-Jan-23,Invest In Lifestyle,Rahul Dua,Beauty/Fashion,Semi Permanent Hair Color,2020,2,1,1,1,Young,Ahmedabad,Gujarat,350,0,0,0,0,no,0,no,funded,65,1,6500,Yes,Yes,65,2,0,0,3250,2,no,No,0,0,0,0,32.5,1,0,0,0,0,32.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Nestroots,9,178,02-Jan-23,10-Mar-23,12-Jan-23,Invest In Lifestyle,Rahul Dua,Furnishing/Household,"House of design, aesthetics and elegance",0,1,0,1,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,50,1,5000,Yes,Yes,50,2,0,0,2500,1,no,No,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Zillionaire,10,179,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Rahul Dua,Beauty/Fashion,Unique styles of stones and jewels,0,2,2,0,0,Young,Jaipur,Rajasthan,100,0,0,0,0,no,0,no,funded,50,3.3,1515.151515,Yes,Yes,100,10,0,0,1000,1,no,No,0,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Credmate,10,180,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Rahul Dua,Technology/Software,Platform for credit score,0,2,2,0,0,Middle,Ludhiana,Punjab,0,130,0,0,0,no,0,no,funded,50,5,1000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Freebowler,10,181,02-Jan-23,10-Mar-23,13-Jan-23,Zillionaire Banne Ki Chah,Rahul Dua,Sports,Non-Electric & Portable Bowling Machines,0,2,2,0,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,75,7.5,1000,Yes,Yes,25,7.5,50,10,333.3333333,1,no,No,0,25,7.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,ABCSports&Fitness,11,182,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Rahul Dua,Sports,Sports training institute,0,2,2,0,0,Middle,Pune,Maharashtra,0,0,0,0,0,no,0,no,funded,40,2,2000,Yes,Yes,40,10,0,0,400,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Primebook,11,183,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Rahul Dua,Technology/Software,Android Apps on Windows laptops,0,4,4,0,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,75,1.5,5000,Yes,Yes,75,3,0,0,2500,2,no,No,0,0,0,0,0,0,0,0,0,0,37.5,1.5,0,37.5,1.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,DailyDump,11,184,02-Jan-23,10-Mar-23,16-Jan-23,Investing The Right Way,Rahul Dua,Manufacturing,Compost Bins,2006,2,1,1,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,80,4,2000,Yes,Yes,30,4,50,10,750,1,no,No,0,30,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,GharSoaps,12,185,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Rahul Dua,Beauty/Fashion,Pure Organic Soaps,0,2,2,0,0,Middle,Pune,Maharashtra,0,0,0,0,0,no,0,no,funded,60,2,3000,Yes,Yes,60,4,0,0,1500,1,no,No,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Janitri,12,186,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Rahul Dua,Medical/Health,Pregnancy Monitoring systems,2021,1,1,0,0,Middle,Alwar,Rajasthan,0,0,0,0,0,no,0,no,funded,100,2.5,4000,Yes,Yes,100,2.5,0,0,4000,1,no,No,0,100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,JaipurWatchCompany,12,187,02-Jan-23,10-Mar-23,17-Jan-23,Pitchers Ki Undying Spirit,Rahul Dua,Manufacturing,Made in India Imperial Automatic Watches,0,1,1,0,0,Middle,Jaipur,Rajasthan,0,0,75,0,0,no,0,no,funded,50,2,2500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,InsideFPV,13,188,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Rahul Dua,Manufacturing,Plug and Fly Drones,0,3,2,1,0,Young,Surat,Gujarat,0,0,0,0,0,no,0,no,funded,75,4,1875,Yes,Yes,75,15,0,0,500,4,no,No,0,18.75,3.75,0,0,0,0,0,0,0,18.75,3.75,0,18.75,3.75,0,0,0,0,18.75,3.75,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Angrakhaa,13,189,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Rahul Dua,Beauty/Fashion,Contemporary Indian clothing,0,2,0,2,0,Young,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,40,5,800,Yes,Yes,40,20,0,0,200,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Diabexy,13,190,02-Jan-23,10-Mar-23,18-Jan-23,Up And Coming Business Ideas,Rahul Dua,Food,Diabetes Friendly Food Products,2016,2,1,1,1,Middle,Gurgaon,Haryana,0,100,0,0,0,no,0,no,funded,150,1,15000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Kyari,14,191,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Rahul Dua,Manufacturing,Smart stick Guardian,2018,2,1,1,0,Young,Ghaziabad,Uttar Pradesh,0,10,0,0,0,no,0,no,funded,51,1,5100,Yes,Yes,51,6,0,0,850,2,no,No,0,0,0,0,0,0,0,25.5,3,0,0,0,0,25.5,3,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,MoppFoods,14,192,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Rahul Dua,Food,Mad over Parathas Pakodas,0,2,1,1,1,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,75,2.25,3333.333333,Yes,Yes,75,5,0,0,1500,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Econiture,14,193,02-Jan-23,10-Mar-23,19-Jan-23,Investment Worthy Ideas,Rahul Dua,Furnishing/Household,Furniture from plastic waste,0,4,4,0,0,Middle,Amaravati,Maharashtra,0,0,0,0,0,no,0,no,funded,50,8,625,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Dobiee,15,194,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Rahul Dua,Food,CANDIES MUSKIEE TOYS,2021,2,2,0,0,Middle,Shinde,Maharashtra,0,32,23,0,0,no,0,no,funded,72,2,3600,Yes,Yes,72,6.5,0,0,1107.692308,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6.5,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,FastBeetle,15,195,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Rahul Dua,Services,Local courier and parcel service,2019,2,2,0,0,Young,Srinagar,Jammu & Kashmir,0,25,54,0,0,yes,0,no,funded,90,3,3000,Yes,Yes,90,7.5,0,0,1200,2,no,No,0,0,0,0,0,0,0,0,0,0,45,3.75,0,45,3.75,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Pflow,15,196,02-Jan-23,10-Mar-23,20-Jan-23,Changing The Face Of Indian Entrepreneurship,Rahul Dua,Medical/Health,Disposable uroflowmetry system,2021,2,1,1,1,Middle,Dhule,Maharashtra,0,0,80,0,0,no,0,no,funded,60,1,6000,Yes,Yes,60,6,0,0,1000,2,no,No,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,VSMani,16,197,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Rahul Dua,Food,Coffee and snacks,2020,3,3,0,0,Middle,Bangalore,Karnataka,0,63,0,0,0,yes,0,no,funded,60,1.5,4000,Yes,Yes,19,1,41,10,1900,1,no,No,0,19,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Sepal,16,198,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Rahul Dua,Manufacturing,Bike Accessories,0,2,2,0,0,Middle,Hyderabad,Telangana,0,0,37,0,0,no,0,no,funded,50,1,5000,Yes,Yes,50,2,0,0,2500,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Solinas,16,199,02-Jan-23,10-Mar-23,23-Jan-23,Pitchers Ki Taiyyari,Rahul Dua,Services,"Products organise the management of pipelines,manholes and septic tanks",2020,4,3,1,0,Middle,Chennai,Tamil Nadu,120,0,0,0,0,no,0,no,funded,90,2,4500,Yes,Yes,90,3,0,0,3000,2,no,No,0,0,0,0,0,0,0,45,1.5,0,0,0,0,45,1.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,AvimeeHerbal,17,200,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Rahul Dua,Beauty/Fashion,Ayurveda hair skin products,2021,5,3,2,1,Middle,Surat,Gujarat,0,165,69,0,0,no,0,no,funded,280,0.5,56000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,eyenic,17,201,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Rahul Dua,Beauty/Fashion,Eyewear,2017,2,2,0,0,Middle,Delhi,Delhi,0,15,45,21,0,no,0,no,funded,75,6,1250,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,ekatra,17,202,02-Jan-23,10-Mar-23,24-Jan-23,Innovation Hardwork And Diligence,Rahul Dua,Furnishing/Household,Handmade paper goods,2019,2,0,2,0,Middle,Kota,Rajasthan,0,5,80,28,0,no,0,no,funded,40,10,400,Yes,Yes,20,20,20,0,100,2,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,10,10,10,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Raasa,18,203,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Rahul Dua,Food,Food karts,2022,1,1,0,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,50,5,1000,Yes,Yes,50,25,0,0,200,1,no,No,0,0,0,0,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,NeoMotion,18,204,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Rahul Dua,Manufacturing,Wheelchairs,2020,3,3,0,0,Middle,Chennai,Tamil Nadu,470,0,0,0,0,no,0,no,funded,100,1,10000,Yes,Yes,100,1,0,0,10000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,licksters,18,205,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Rahul Dua,Food,Icecreams ice-pops,0,2,1,1,1,Middle,Nagpur,Maharashtra,86,14,0,0,0,no,0,no,funded,50,5,1000,Yes,Yes,25,5,25,0,500,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,25,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Sayonara,18,206,02-Jan-23,10-Mar-23,25-Jan-23,Business Ideas With Potential,Rahul Dua,Beauty/Fashion,Petticoat,0,1,1,0,0,Middle,Kolkata,West Bengal,0,0,0,0,0,no,0,yes,funded,100,1,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,PMV,19,207,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Rahul Dua,Vehicles/Electrical Vehicles,Personal Mobility Vehicle,2018,1,1,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,100,1,10000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,SpiceStory,19,208,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Rahul Dua,Food,Indian Sauces Chutneys,2019,3,2,1,0,Middle,Mumbai,Maharashtra,410,57,0,0,0,no,0,no,funded,70,2,3500,Yes,Yes,70,5,0,0,1400,1,no,No,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Bullspree,19,209,02-Jan-23,10-Mar-23,26-Jan-23,Building Brands For India,Rahul Dua,Technology/Software,App to learn stock market basics,0,3,3,0,0,Middle,Ahmedabad,Gujarat,0,0,0,0,0,yes,0,no,funded,75,1.5,5000,Yes,Yes,75,2.86,0,0,2622.377622,2,no,No,0,0,0,0,0,0,0,0,0,0,37.5,1.43,0,37.5,1.43,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Snitch,20,210,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Rahul Dua,Beauty/Fashion,Menswear,2020,1,1,0,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,150,0.5,30000,Yes,Yes,150,1.5,0,0,10000,5,no,No,0,30,0.3,0,30,0.3,0,30,0.3,0,30,0.3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
